line_id,character_id,movie_id,character_name,text,movie_title,persona_tag
L42785,u3681,m243,ALVY,"'Cause I don't like to get naked in front of another man, you know-it's, uh...",annie hall,alvy
L42783,u3681,m243,ALVY,"Me? No, no, no, 'cause I never shower in a public place.",annie hall,alvy
L42781,u3681,m243,ALVY,"No, I know, but... but, you know, I'm all perspired and everything.",annie hall,alvy
L42779,u3681,m243,ALVY,"...and... uh, yeah, uh... uh, you know, I-I-I...",annie hall,alvy
L42777,u3681,m243,ALVY,"Yeah, it's a great story, though, I mean, I... I... it really made my day. Hey, I think I should get outta here, you know, 'cause I think I'm imposing, you know...",annie hall,alvy
L42775,u3681,m243,ALVY,"Uh, narcolepsy.",annie hall,alvy
L42773,u3681,m243,ALVY,"Well, who's Sadie?",annie hall,alvy
L42771,u3681,m243,ALVY,Duane?,annie hall,alvy
L42769,u3681,m243,ALVY,"Uh, I hate to tell yuh, this is nineteen seventy-five, you know that ""neat"" went out, I would say, at the turn of the century.  Who-who are-who are those photos on the wall?",annie hall,alvy
L42767,u3681,m243,ALVY,Neat?,annie hall,alvy
L42765,u3681,m243,ALVY,"Oh, sorry.",annie hall,alvy
L42763,u3681,m243,ALVY,"Interesting poetess whose tragic suicide was misinterpreted as romantic, by the college-girl mentality.",annie hall,alvy
L42761,u3681,m243,ALVY,Sylvia Plath.,annie hall,alvy
L42759,u3681,m243,ALVY,"Yeah, uh, I'm gonna give him one more year and then I'm goin' to Lourdes.",annie hall,alvy
L42757,u3681,m243,ALVY,"Y-y-yeah, just for fifteen years.",annie hall,alvy
L42755,u3681,m243,ALVY,"Sure, I got... I got nothing, uh, nothing till my analyst's appointment.",annie hall,alvy
L42753,u3681,m243,ALVY,"No, I got time.",annie hall,alvy
L42751,u3681,m243,ALVY,"No, no, that'll be fine. I don't mind. Sure.",annie hall,alvy
L42749,u3681,m243,ALVY,I'll see yuh.,annie hall,alvy
L42747,u3681,m243,ALVY,Well... thank you again.,annie hall,alvy
L42745,u3681,m243,ALVY,"Jesus, my-my grammy... n-never gave gifts, you know. She-she was too busy getting raped by Cossacks.",annie hall,alvy
L42743,u3681,m243,ALVY,Your grammy!,annie hall,alvy
L42741,u3681,m243,ALVY,"You're jo- Whatta yuh kid- What did you do, grow up in a Norman Rockwell painting?",annie hall,alvy
L42739,u3681,m243,ALVY,Who? Grammy? Grammy Hall?,annie hall,alvy
L42737,u3681,m243,ALVY,And I love what you're wearin'.,annie hall,alvy
L42735,u3681,m243,ALVY,"You're the worst driver I've ever seen in my life... that's including any place... the worst... Europe, United... any place... Asia.",annie hall,alvy
L42733,u3681,m243,ALVY,"Well, thanks, thank you. You-you're a wonderful tennis player.",annie hall,alvy
L42731,u3681,m243,ALVY,You want your gear? Here you go.,annie hall,alvy
L42729,u3681,m243,ALVY,You want your tennis stuff?,annie hall,alvy
L42727,u3681,m243,ALVY,"That's okay, you... we-we can walk to the curb from here.",annie hall,alvy
L42724,u3681,m243,ALVY,"You keep it nice.  Can I ask you, is this-is this a sandwich?",annie hall,alvy
L42722,u3681,m243,ALVY,Nice car.,annie hall,alvy
L42720,u3681,m243,ALVY,"Yeah. I got, uh, I got a license but I have too much hostility.",annie hall,alvy
L42718,u3681,m243,ALVY,"Do I drive? Uh, no, I gotta-I gotta problem with driving.",annie hall,alvy
L42716,u3681,m243,ALVY,I'll getcha a piece.,annie hall,alvy
L42713,u3681,m243,ALVY,For yuh.,annie hall,alvy
L42711,u3681,m243,ALVY,"No, no, no, no, you just... just watch the road. I'll get it-",annie hall,alvy
L42709,u3681,m243,ALVY,"No, no thanks. Hey, don't-",annie hall,alvy
L42707,u3681,m243,ALVY,"Uh, you're driving a-",annie hall,alvy
L42705,u3681,m243,ALVY,Right!  Where?,annie hall,alvy
L42703,u3681,m243,ALVY,"I, uh... well, you're not from New York, right?",annie hall,alvy
L42701,u3681,m243,ALVY,Oh - you're an actress.,annie hall,alvy
L42699,u3681,m243,ALVY,"So, how long do you know Janet? Where do you know her from?",annie hall,alvy
L42696,u3681,m243,ALVY,So sorry.,annie hall,alvy
L42694,u3681,m243,ALVY,"Uh, well, you just said you were going downtown.",annie hall,alvy
L42692,u3681,m243,ALVY,Down- I'm-I'm goin' uptown.,annie hall,alvy
L42690,u3681,m243,ALVY,Sure. W-w-w-which way yuh goin'?,annie hall,alvy
L42688,u3681,m243,ALVY,"You have a car?  So...  I don't understand why... if you have a car, so then-then wh-why did you say ""Do you have a car?""... like you wanted a lift?",annie hall,alvy
L42686,u3681,m243,ALVY,"No, um... I was gonna take a cab.",annie hall,alvy
L42684,u3681,m243,ALVY,Uh... you-you wanna lift?,annie hall,alvy
L42682,u3681,m243,ALVY,You-you play... very well.,annie hall,alvy
L42680,u3681,m243,ALVY,"Hi. Oh, hi. Hi.",annie hall,alvy
L42618,u3681,m243,ALVY,"Well, no... not just, not only.",annie hall,alvy
L42616,u3681,m243,ALVY,"La-de-da. If I-if anyone had ever told me that I would be taking out a girl who used expressions like ""la- de-da""...",annie hall,alvy
L42614,u3681,m243,ALVY,"Yeah, I-I think you're pretty lucky I came along.",annie hall,alvy
L42605,u3681,m243,ALVY,"Hey, that was last year.",annie hall,alvy
L42591,u3681,m243,ALVY,"Well, then, w-who was?",annie hall,alvy
L42589,u3681,m243,ALVY,"So, so-well, here's what I wanna know. W-what...  Am I your first big romance?",annie hall,alvy
L42587,u3681,m243,ALVY,"All right, here! Oh, God, it's disgusting!",annie hall,alvy
L42585,u3681,m243,ALVY,All right! All right! All right! All right! Whatta yuh mean? Are yuh gonna take pictures now?,annie hall,alvy
L42583,u3681,m243,ALVY,"You know, I-I think... if I could pry this door off... We shoulda gotten steaks 'cause they don't have legs. They don't run around.",annie hall,alvy
L42581,u3681,m243,ALVY,"Annie, there's a big lobster behind the refrigerator. I can't get it out. This thing's heavy. Maybe if I put a little dish of butter sauce here with a nutcracker, it will run out the other side, you know what I mean?",annie hall,alvy
L42579,u3681,m243,ALVY,"Okay, it's in. It's definitely in the pot!",annie hall,alvy
L42577,u3681,m243,ALVY,"Gimme! Gimme! Let me do it! What- what's he think we're gonna do, take him to the movies?",annie hall,alvy
L42575,u3681,m243,ALVY,"Talk to him. You speak shellfish!  Hey, look... put it in the pot.",annie hall,alvy
L42573,u3681,m243,ALVY,"Look! Look, one crawled behind the refrigerator. It'll turn up in our bed at night.  Will you get outta here with that thing? Jesus!",annie hall,alvy
L42571,u3681,m243,ALVY,Don't give it to me. Don't!,annie hall,alvy
L42569,u3681,m243,ALVY,"If they're only babies, then you pick 'em up.",annie hall,alvy
L42567,u3681,m243,ALVY,"Well, maybe we should just call the police. Dial nine-one-one, it's the lobster squad.",annie hall,alvy
L42565,u3681,m243,ALVY,"Look, I told you it was a... mistake to ever bring a live thing in the house.",annie hall,alvy
L42512,u3681,m243,ALVY,"It's always some kind of an excuse. It's- You know, you used to think that I was very sexy. What... When we first started going out, we had sex constantly... We're-we're probably listed in the Guinness Book of World Records.",annie hall,alvy
L42510,u3681,m243,ALVY,"What-what-I don't... It's not natural! We're sleeping in a bed together. You know, it's been a long time.",annie hall,alvy
L42508,u3681,m243,ALVY,What-what-what-what's the matter?,annie hall,alvy
L42506,u3681,m243,ALVY,"Yeah, 'cause it's supposed to.",annie hall,alvy
L42504,u3681,m243,ALVY,"You? You kiddin'?  If the Gestapo would take away your Bloomingdale's charge card, you'd tell 'em everything.",annie hall,alvy
L42502,u3681,m243,ALVY,"Boy, those guys in the French Resistance were really brave, you know? Got to listen to Maurice Chevalier sing so much.",annie hall,alvy
L42482,u3681,m243,ALVY,"I-I-I mean, I'm comparatively normal for a guy raised in Brooklyn.",annie hall,alvy
L42474,u3681,m243,ALVY,"Well, he's spitting on my neck! You know, he's spitting on my neck when he talks.",annie hall,alvy
L42470,u3681,m243,ALVY,"Hey, you... everybody in line at the New Yorker has to know our rate of intercourse?",annie hall,alvy
L42468,u3681,m243,ALVY,You know what a hostile gesture that is to me?,annie hall,alvy
L42466,u3681,m243,ALVY,How can you possibly oversleep?,annie hall,alvy
L42457,u3681,m243,ALVY,I'm-I'm-I'm gonna have a stroke.,annie hall,alvy
L42454,u3681,m243,ALVY,"Well, I'm sorry, I-I can't... I-I- I've gotta see a picture exactly from the start to the finish, 'cause- 'cause I'm anal.",annie hall,alvy
L42452,u3681,m243,ALVY,I don't know now. You-you wanna go to another movie?  So let's go see The Sorrow and the Pity.,annie hall,alvy
L42450,u3681,m243,ALVY,"Hey, can we not stand here and argue in front of everybody, 'cause I get embarrassed.",annie hall,alvy
L42446,u3681,m243,ALVY,You wanna get coffee for two hours or something? We'll go next-,annie hall,alvy
L42444,u3681,m243,ALVY,"No, I'm sorry, I can't do it. We- we've blown it already. I-you know, uh, I-I can't go in in the middle.",annie hall,alvy
L42438,u3681,m243,ALVY,"Hey, you are in a bad mood. You-you- you must be getting your period.",annie hall,alvy
L42436,u3681,m243,ALVY,Deal! I'm dealing with two guys named Cheech!,annie hall,alvy
L42434,u3681,m243,ALVY,"Bad mood? I'm standing with the cast of ""The Godfather.""",annie hall,alvy
L42432,u3681,m243,ALVY,"I-i-i-i-it's all right, fellas.  Jesus, what'd you do, come by way of the Panama Canal?",annie hall,alvy
L43057,u3681,m243,ALVY,"Right. Tsch, well, I have to-I have t-o go now, Duane, because I-I'm due back on the planet earth.",annie hall,alvy
L43054,u3681,m243,ALVY,"Oh, yeah?  Terrific.",annie hall,alvy
L43052,u3681,m243,ALVY,"Oh, hi, Duane, how's it goin'?",annie hall,alvy
L42374,u3681,m243,ALVY,"Tell the folks where you are today, Donald.",annie hall,alvy
L42370,u3681,m243,ALVY,I did.,annie hall,alvy
L42368,u3681,m243,ALVY,"Why, I was just expressing a healthy sexual curiosity.",annie hall,alvy
L42366,u3681,m243,ALVY,What'd I do?,annie hall,alvy
L42657,u3681,m243,ALVY,"Well, I'm-I'm gonna take another in a series of cold showers.",annie hall,alvy
L42655,u3681,m243,ALVY,Jesus!,annie hall,alvy
L42653,u3681,m243,ALVY,Bad?,annie hall,alvy
L42651,u3681,m243,ALVY,"Oh, you got a headache!",annie hall,alvy
L42649,u3681,m243,ALVY,What-,annie hall,alvy
L42647,u3681,m243,ALVY,"Hey, come on, it's quiet now. We can- we can start again.",annie hall,alvy
L42645,u3681,m243,ALVY,"Well, I can't li- We can't have this discussion all the time. The country makes me nervous. There's... You got crickets and it-it's quiet... there's no place to walk after dinner, and... uh, there's the screens with the dead moths behind them, and... uh, yuh got the-the Manson family possibly, yuh got Dick and Terry-",annie hall,alvy
L42643,u3681,m243,ALVY,"Jesus, last night it was some guy honking his car horn. I mean, the city can't close down. You know, what-whatta yuh gonna do, h-have 'em shut down the airport, too? No more flights so we can have sex?",annie hall,alvy
L42641,u3681,m243,ALVY,Don't get upset!,annie hall,alvy
L42638,u3681,m243,ALVY,"""Why-why do you always r-reduce my animal urges to psychoanalytic categories?  he said as he removed her brassiere...""",annie hall,alvy
L42634,u3681,m243,ALVY,"What's fascinating is that it's physical. You know, it's one thing about intellectuals, they prove that you can be absolutely brilliant and have no idea what's going on. But on the other hand...  the body doesn't lie, as-as we now know.",annie hall,alvy
L42632,u3681,m243,ALVY,"Hey, you wouldn't believe this. Two minutes ago, the Knicks are ahead fourteen points, and now...  they're ahead two points.",annie hall,alvy
L42628,u3681,m243,ALVY,"Oh, really, I heard that Commentary and Dissent had merged and formed Dysentery.",annie hall,alvy
L42626,u3681,m243,ALVY,I'm so tired of spending evenings making fake insights with people who work for Dysentery.,annie hall,alvy
L42624,u3681,m243,ALVY,'Cause I wanna watch the Knicks on television.,annie hall,alvy
L42622,u3681,m243,ALVY,"Yeah, two more chairs and they got a dining-room set.",annie hall,alvy
L43188,u3681,m243,ALVY,"Uh, oh, I don't know. It might have been Leopold and Loeb.  Hello. Oh, hi... Uh, no, what-what's the matter? What-what-what? You sound terrible... No, what- Sure I- Whatta yuh what kind of an emergency?... No, well, stay there. Stay there, I'll come over right now. I'll come over right now.  Just stay there, I'll come right over.",annie hall,alvy
L43186,u3681,m243,ALVY,"I think-I think there's too much burden placed on the orgasm, you know, to make up for empty areas in life.",annie hall,alvy
L43184,u3681,m243,ALVY,"Oh, tsch, thank you. H'm.",annie hall,alvy
L43182,u3681,m243,ALVY,"Oh, no, no, don't be... tsch... don't be silly. You know,  I'm startin' it-I'm startin' to get some feeling back in my jaw now.",annie hall,alvy
L43180,u3681,m243,ALVY,"Yeah, were yuh? I was-I was at an Alice Cooper thing where six people were rushed to the hospital with bad vibes.",annie hall,alvy
L43178,u3681,m243,ALVY,I can't get with any religion that advertises in Popular Mechanics. Look-  there's God coming outta the men's room.,annie hall,alvy
L43176,u3681,m243,ALVY,Are you?,annie hall,alvy
L43174,u3681,m243,ALVY,Really? It must be a tremendous hem.,annie hall,alvy
L43172,u3681,m243,ALVY,I can think of another word.,annie hall,alvy
L43170,u3681,m243,ALVY,"Tsch, a few.",annie hall,alvy
L43168,u3681,m243,ALVY,"Me? No, no. I-I couldn't make it that ni- My-my raccoon had hepatitis.",annie hall,alvy
L43166,u3681,m243,ALVY,"Man, that's great. That's just great.",annie hall,alvy
L42496,u3681,m243,ALVY,Tell him.,annie hall,alvy
L42494,u3681,m243,ALVY,"Well, that's funny, because I happen to have Mr. McLuhan right here. So... so, here, just let me- I mean, all right. Come over here... a second.",annie hall,alvy
L42492,u3681,m243,ALVY,"Oh, do yuh?",annie hall,alvy
L42490,u3681,m243,ALVY,"I mean, d- He can give you- Do you hafta give it so loud? I mean, aren't you ashamed to pontificate like that? And- and the funny part of it is, M- Marshall McLuhan, you don't know anything about Marshall McLuhan's... work!",annie hall,alvy
L42486,u3681,m243,ALVY,What I wouldn't give for a large sock o' horse manure.,annie hall,alvy
L42484,u3681,m243,ALVY,"I never read that. That was-that was Henry James, right? Novel, uh, the sequel to Turn of the Screw? My Sexual...",annie hall,alvy
L42480,u3681,m243,ALVY,"Probably met by answering an ad in the New York Review of Books. ""Thirtyish academic wishes to meet woman who's interested in Mozart, James Joyce and sodomy.""  Whatta you mean, our sexual problem?",annie hall,alvy
L42478,u3681,m243,ALVY,"Probably on their first date, right?",annie hall,alvy
L42472,u3681,m243,ALVY,I'd like to hit this guy on a gut level.,annie hall,alvy
L42464,u3681,m243,ALVY,What are you depressed about?,annie hall,alvy
L42462,u3681,m243,ALVY,"Key word here is ""indulgent.""",annie hall,alvy
L42460,u3681,m243,ALVY,He's screaming his opinions in my ear.,annie hall,alvy
L43535,u3681,m243,ALVY,"Yeah, I love it there.",annie hall,alvy
L43530,u3681,m243,ALVY,Hey.,annie hall,alvy
L43528,u3681,m243,ALVY,Trigger.,annie hall,alvy
L43344,u3681,m243,ALVY,Thank you very much. It's a pleasure.,annie hall,alvy
L43606,u3681,m243,ALVY,Mean?,annie hall,alvy
L43604,u3681,m243,ALVY,Sixteen years ago.,annie hall,alvy
L43602,u3681,m243,ALVY,I'm not myself since I stopped smoking.,annie hall,alvy
L43651,u3681,m243,ALVY,"Since you put it that way.  It's hard for me to refuse.  ...have a, I have a terrific problem with authority, you know. I'm... it's not your fault. Don't take it personal.",annie hall,alvy
L43649,u3681,m243,ALVY,"Pick up the license. You have to ask nicely 'cause I've had an extremely rough day. You know, my girl friend-",annie hall,alvy
